name,symbol,instrument type,exchange,industry
SLR Investment Corp,SLRC,Stocks,NASDAQ,Financial
HealthStream Inc,HSTM,Stocks,NASDAQ,Services
ScanSource Inc,SCSC,Stocks,NASDAQ,ConsumerGoods
Westrock Coffee Company,WEST,Stocks,NASDAQ,ConsumerGoods
Pharvaris NV,PHVS,Stocks,NASDAQ,ConsumerGoods
Scholar Rock Holding Corporation,SRRK,Stocks,NASDAQ,ConsumerGoods
Omega Flex Inc,OFLX,Stocks,NASDAQ,IndustrialGoods
Dime Community Bancshares Inc,DCOM,Stocks,NASDAQ,Financial
AST SpaceMobile Inc,ASTS,Stocks,NASDAQ,Services
The RMR Group Inc,RMR,Stocks,NASDAQ,Financial
Bioceres Crop Solutions Corp,BIOX,Stocks,NASDAQ,ConsumerGoods
Carlyle Secured Lending Inc,CGBD,Stocks,NASDAQ,Financial
CRA International Inc,CRAI,Stocks,NASDAQ,ConsumerGoods
Community Trust Bancorp Inc,CTBI,Stocks,NASDAQ,Financial
Centessa Pharmaceuticals plc,CNTA,Stocks,NASDAQ,ConsumerGoods
Mission Produce Inc,AVO,Stocks,NASDAQ,ConsumerGoods
Preformed Line Products Company,PLPC,Stocks,NASDAQ,Services
ConnectOne Bancorp Inc,CNOB,Stocks,NASDAQ,Financial
First Mid Bancshares Inc,FMBH,Stocks,NASDAQ,Financial
Ramaco Resources Inc,METC,Stocks,NASDAQ,Utilities
Kimball Electronics Inc,KE,Stocks,NASDAQ,IndustrialGoods
Radware Ltd,RDWR,Stocks,NASDAQ,Technology
i3 Verticals Inc,IIIV,Stocks,NASDAQ,ConsumerGoods
Old Second Bancorp Inc,OSBC,Stocks,NASDAQ,Financial
The Hackett Group Inc,HCKT,Stocks,NASDAQ,ConsumerGoods
BlackRock TCP Capital Corp,TCPC,Stocks,NASDAQ,Financial
First Community Bankshares Inc,FCBC,Stocks,NASDAQ,Financial
Barrett Business Services Inc,BBSI,Stocks,NASDAQ,ConsumerGoods
Universal Logistics Holdings Inc,ULH,Stocks,NASDAQ,IndustrialGoods
Liquidity Services Inc,LQDT,Stocks,NASDAQ,Services
Great Southern Bancorp Inc,GSBC,Stocks,NASDAQ,Financial
Crescent Capital BDC Inc,CCAP,Stocks,NASDAQ,Financial
Heritage Financial Corporation,HFWA,Stocks,NASDAQ,Financial
CECO Environmental Corp,CECO,Stocks,NASDAQ,IndustrialGoods
Tiptree Inc,TIPT,Stocks,NASDAQ,Financial
QuinStreet Inc,QNST,Stocks,NASDAQ,Services
OrthoPediatrics Corp,KIDS,Stocks,NASDAQ,ConsumerGoods
Wave Life Sciences Ltd,WVE,Stocks,NASDAQ,ConsumerGoods
Coastal Financial Corporation,CCB,Stocks,NASDAQ,Financial
Digimarc Corporation,DMRC,Stocks,NASDAQ,Technology
Olema Pharmaceuticals Inc,OLMA,Stocks,NASDAQ,ConsumerGoods
James River Group Holdings Inc,JRVR,Stocks,NASDAQ,Financial
Mercantile Bank Corporation,MBWM,Stocks,NASDAQ,Financial
NewAmsterdam Pharma Company NV,NAMS,Stocks,NASDAQ,ConsumerGoods
OmniAb Inc,OABI,Stocks,NASDAQ,ConsumerGoods
Cass Information Systems Inc,CASS,Stocks,NASDAQ,ConsumerGoods
United Fire Group Inc,UFCS,Stocks,NASDAQ,Financial
Interface Inc,TILE,Stocks,NASDAQ,ConsumerGoods
NerdWallet Inc,NRDS,Stocks,NASDAQ,Financial
Shengfeng Development Limited,SFWL,Stocks,NASDAQ,IndustrialGoods
Forrester Research Inc,FORR,Stocks,NASDAQ,ConsumerGoods
Heritage Commerce Corp,HTBK,Stocks,NASDAQ,Financial
Univest Financial Corporation,UVSP,Stocks,NASDAQ,Financial
Great Lakes Dredge & Dock Corporation,GLDD,Stocks,NASDAQ,IndustrialGoods
IRadimed Corporation,IRMD,Stocks,NASDAQ,ConsumerGoods
Ituran Location and Control Ltd,ITRN,Stocks,NASDAQ,IndustrialGoods
Heidrick & Struggles International Inc,HSII,Stocks,NASDAQ,ConsumerGoods
RCI Hospitality Holdings Inc,RICK,Stocks,NASDAQ,ConsumerGoods
Enliven Therapeutics Inc,ELVN,Stocks,NASDAQ,ConsumerGoods
Amalgamated Financial Corp,AMAL,Stocks,NASDAQ,Financial
Gladstone Land Corporation,LAND,Stocks,NASDAQ,Financial
Runway Growth Finance Corp,RWAY,Stocks,NASDAQ,Financial
Astronics Corporation,ATRO,Stocks,NASDAQ,IndustrialGoods
TrustCo Bank Corp NY,TRST,Stocks,NASDAQ,Financial
NextNav Inc,NN,Stocks,NASDAQ,Technology
Capital City Bank Group Inc,CCBG,Stocks,NASDAQ,Financial
International General Insurance Holdings Ltd,IGIC,Stocks,NASDAQ,Financial
Hallador Energy Company,HNRG,Stocks,NASDAQ,Utilities
Gamblingcom Group Limited,GAMB,Stocks,NASDAQ,Services
ATN International Inc,ATNI,Stocks,NASDAQ,Services
Savara Inc,SVRA,Stocks,NASDAQ,ConsumerGoods
Tyra Biosciences Inc,TYRA,Stocks,NASDAQ,ConsumerGoods
Business First Bancshares Inc,BFST,Stocks,NASDAQ,Financial
Cantaloupe Inc,CTLP,Stocks,NASDAQ,Technology
Entrada Therapeutics Inc,TRDA,Stocks,NASDAQ,ConsumerGoods
VNET Group Inc,VNET,Stocks,NASDAQ,Services
GPGI Inc,GPGI,Stocks,NASDAQ,ConsumerGoods
Southern Missouri Bancorp Inc,SMBC,Stocks,NASDAQ,Financial
Resources Connection Inc,RGP,Stocks,NASDAQ,ConsumerGoods
Fidus Investment Corporation,FDUS,Stocks,NASDAQ,Financial
Kearny Financial Corp,KRNY,Stocks,NASDAQ,Financial
Cresud Sociedad Anónima Comercial Inmobiliaria Financiera y Agropecuaria CRESY,CRESY,Stocks,NASDAQ,Financial
Midland States Bancorp Inc,MSBI,Stocks,NASDAQ,Financial
Greenlight Capital Re Ltd,GLRE,Stocks,NASDAQ,Financial
Gladstone Investment Corporation,GAIN,Stocks,NASDAQ,Financial
Legacy Housing Corporation,LEGH,Stocks,NASDAQ,Financial
Cambridge Bancorp,CATC,Stocks,NASDAQ,Financial
Allient Inc,ALNT,Stocks,NASDAQ,IndustrialGoods
Genelux Corporation,GNLX,Stocks,NASDAQ,ConsumerGoods
Alector Inc,ALEC,Stocks,NASDAQ,ConsumerGoods
Phibro Animal Health Corporation,PAHC,Stocks,NASDAQ,ConsumerGoods
South Plains Financial Inc,SPFI,Stocks,NASDAQ,Financial
AN2 Therapeutics Inc,ANTX,Stocks,NASDAQ,ConsumerGoods
Hanmi Financial Corporation,HAFC,Stocks,NASDAQ,Financial
Daktronics Inc,DAKT,Stocks,NASDAQ,ConsumerGoods
ProKidney Corp,PROK,Stocks,NASDAQ,ConsumerGoods
LSI Industries Inc,LYTS,Stocks,NASDAQ,IndustrialGoods
Slam Corp,SLAMF,Stocks,NASDAQ,Services
Horizon Bancorp Inc,HBNC,Stocks,NASDAQ,Financial
Gravity Co Ltd,GRVY,Stocks,NASDAQ,Technology
Seneca Foods Corporation,SENEA,Stocks,NASDAQ,ConsumerGoods
Artesian Resources Corporation,ARTNA,Stocks,NASDAQ,Utilities
Farmers National Banc Corp,FMNB,Stocks,NASDAQ,Financial
Camden National Corporation,CAC,Stocks,NASDAQ,Financial
Consensus Cloud Solutions Inc,CCSI,Stocks,NASDAQ,Technology
Daily Journal Corporation,DJCO,Stocks,NASDAQ,Technology
Karat Packaging Inc,KRT,Stocks,NASDAQ,IndustrialGoods
First Financial Corporation,THFF,Stocks,NASDAQ,Financial
Surmodics Inc,SRDX,Stocks,NASDAQ,ConsumerGoods
Peapack-Gladstone Financial Corporation,PGC,Stocks,NASDAQ,Financial
Edgewise Therapeutics Inc,EWTX,Stocks,NASDAQ,ConsumerGoods
Independent Bank Corporation,IBCP,Stocks,NASDAQ,Financial
Bowman Consulting Group Ltd,BWMN,Stocks,NASDAQ,IndustrialGoods
Northfield Bancorp Inc,NFBK,Stocks,NASDAQ,Financial
Washington Trust Bancorp Inc,WASH,Stocks,NASDAQ,Financial
GH Research PLC,GHRS,Stocks,NASDAQ,ConsumerGoods
Namib Minerals,NAMM,Stocks,NASDAQ,Services
biote Corp,BTMD,Stocks,NASDAQ,ConsumerGoods
nLIGHT Inc,LASR,Stocks,NASDAQ,IndustrialGoods
Lotus Technology Inc,LOT,Stocks,NASDAQ,Services
Northeast Bank,NBN,Stocks,NASDAQ,Financial
Immunome Inc,IMNM,Stocks,NASDAQ,ConsumerGoods
CNB Financial Corporation,CCNE,Stocks,NASDAQ,Financial
Mondee Holdings Inc,MONDQ,Stocks,NASDAQ,Services
Esquire Financial Holdings Inc,ESQ,Stocks,NASDAQ,Financial
Logility Supply Chain Solution,LGTY,Stocks,NASDAQ,Technology
NETGEAR Inc,NTGR,Stocks,NASDAQ,Services
AirSculpt Technologies Inc,AIRS,Stocks,NASDAQ,ConsumerGoods
Cullinan Oncology Inc,CGEM,Stocks,NASDAQ,ConsumerGoods
Flushing Financial Corporation,FFIC,Stocks,NASDAQ,Financial
Bitdeer Technologies Group,BTDR,Stocks,NASDAQ,ConsumerGoods
Horizon Technology Finance Corporation,HRZN,Stocks,NASDAQ,Financial
Acacia Research Corporation,ACTG,Stocks,NASDAQ,ConsumerGoods
ORIC Pharmaceuticals Inc,ORIC,Stocks,NASDAQ,ConsumerGoods
Arrow Financial Corporation,AROW,Stocks,NASDAQ,Financial
Alerus Financial Corporation,ALRS,Stocks,NASDAQ,Financial
ALX Oncology Holdings Inc,ALXO,Stocks,NASDAQ,ConsumerGoods
Shore Bancshares Inc,SHBI,Stocks,NASDAQ,Financial
Burke & Herbert Financial Services Corp,BHRB,Stocks,NASDAQ,Financial
ARS Pharmaceuticals Inc,SPRY,Stocks,NASDAQ,ConsumerGoods
Hingham Institution for Savings,HIFS,Stocks,NASDAQ,Financial
Mineralys Therapeutics Inc,MLYS,Stocks,NASDAQ,ConsumerGoods
Mid Penn Bancorp Inc,MPB,Stocks,NASDAQ,Financial
OneWater Marine Inc,ONEW,Stocks,NASDAQ,ConsumerGoods
The Pennant Group Inc,PNTG,Stocks,NASDAQ,ConsumerGoods
Viant Technology Inc,DSP,Stocks,NASDAQ,Technology
American Coastal Insurance Corporation,ACIC,Stocks,NASDAQ,Financial
Lindblad Expeditions Holdings Inc,LIND,Stocks,NASDAQ,ConsumerGoods
OneSpan Inc,OSPN,Stocks,NASDAQ,Technology
MacroGenics Inc,MGNX,Stocks,NASDAQ,ConsumerGoods
Materialise NV,MTLS,Stocks,NASDAQ,Technology
Pulmonx Corporation,LUNG,Stocks,NASDAQ,ConsumerGoods
Alto Ingredients Inc,ALTO,Stocks,NASDAQ,Utilities
Spok Holdings Inc,SPOK,Stocks,NASDAQ,Services
Aviat Networks Inc,AVNW,Stocks,NASDAQ,Services
IBEX Limited,IBEX,Stocks,NASDAQ,Technology
Park-Ohio Holdings Corp,PKOH,Stocks,NASDAQ,IndustrialGoods
Aura Biosciences Inc,AURA,Stocks,NASDAQ,ConsumerGoods
Cognyte Software Ltd,CGNT,Stocks,NASDAQ,Technology
Janux Therapeutics Inc,JANX,Stocks,NASDAQ,ConsumerGoods
Utah Medical Products Inc,UTMD,Stocks,NASDAQ,ConsumerGoods
GoHealth Inc,GOCO,Stocks,NASDAQ,Financial
Jade Biosciences Inc,JBIO,Stocks,NASDAQ,ConsumerGoods
Bank of Marin Bancorp,BMRC,Stocks,NASDAQ,Financial
Pangaea Logistics Solutions Ltd,PANL,Stocks,NASDAQ,IndustrialGoods
KalVista Pharmaceuticals Inc,KALV,Stocks,NASDAQ,ConsumerGoods
Anika Therapeutics Inc,ANIK,Stocks,NASDAQ,ConsumerGoods
OnKure Therapeutics Inc,OKUR,Stocks,NASDAQ,ConsumerGoods
Pearl Holdings Acquisition Corp,PRLH,Stocks,NASDAQ,Services
CVRx Inc,CVRX,Stocks,NASDAQ,ConsumerGoods
Inspired Entertainment Inc,INSE,Stocks,NASDAQ,Technology
Lincoln Educational Services Corporation,LINC,Stocks,NASDAQ,ConsumerGoods
Chicago Atlantic Real Estate Finance Inc,REFI,Stocks,NASDAQ,Financial
Nathans Famous Inc,NATH,Stocks,NASDAQ,ConsumerGoods
Zura Bio Limited,ZURA,Stocks,NASDAQ,ConsumerGoods
Atea Pharmaceuticals Inc,AVIR,Stocks,NASDAQ,ConsumerGoods
Fidelity D & D Bancorp Inc,FDBC,Stocks,NASDAQ,Financial
Carter Bankshares Inc,CARE,Stocks,NASDAQ,Financial
Orange County Bancorp Inc,OBT,Stocks,NASDAQ,Financial
Vanda Pharmaceuticals Inc,VNDA,Stocks,NASDAQ,ConsumerGoods
Patria Latin American Opportunity Acquisition Corp,PLAOF,Stocks,NASDAQ,Services
Financial Institutions Inc,FISI,Stocks,NASDAQ,Financial
Willdan Group Inc,WLDN,Stocks,NASDAQ,ConsumerGoods
Commercial Vehicle Group Inc,CVGI,Stocks,NASDAQ,ConsumerGoods
SkyWater Technology Inc,SKYT,Stocks,NASDAQ,Technology
MeiraGTx Holdings plc,MGTX,Stocks,NASDAQ,ConsumerGoods
Cibus Inc,CBUS,Stocks,NASDAQ,ConsumerGoods
LifeMD Inc,LFMD,Stocks,NASDAQ,Services
FS Bancorp Inc,FSBW,Stocks,NASDAQ,Financial
Celcuity Inc,CELC,Stocks,NASDAQ,ConsumerGoods
Sanara MedTech Inc,SMTI,Stocks,NASDAQ,ConsumerGoods
Citizens Financial Services Inc,CZFS,Stocks,NASDAQ,Financial
Timberland Bancorp Inc,TSBK,Stocks,NASDAQ,Financial
Atlas Lithium Corporation,ATLX,Stocks,NASDAQ,BasicMaterials
Northrim BanCorp Inc,NRIM,Stocks,NASDAQ,Financial
AFC Gamma Inc,AFCG,Stocks,NASDAQ,Financial
Northeast Community Bancorp Inc,NECB,Stocks,NASDAQ,Financial
Clarus Corporation,CLAR,Stocks,NASDAQ,ConsumerGoods
Nurix Therapeutics Inc,NRIX,Stocks,NASDAQ,ConsumerGoods
Waterstone Financial Inc,WSBF,Stocks,NASDAQ,Financial
Immersion Corporation,IMMR,Stocks,NASDAQ,Technology
Lifecore Biomedical Inc,LFCR,Stocks,NASDAQ,ConsumerGoods
TruBridge Inc,TBRG,Stocks,NASDAQ,Technology
Asure Software Inc,ASUR,Stocks,NASDAQ,Technology
Semler Scientific Inc,SMLR,Stocks,NASDAQ,ConsumerGoods
Citi Trends Inc,CTRN,Stocks,NASDAQ,ConsumerGoods
CPI Card Group Inc,PMTS,Stocks,NASDAQ,ConsumerGoods
Arteris Inc,AIP,Stocks,NASDAQ,Technology
CarPartscom Inc,PRTS,Stocks,NASDAQ,Services
Ponce Financial Group Inc,PDLB,Stocks,NASDAQ,Financial
StealthGas Inc,GASS,Stocks,NASDAQ,IndustrialGoods
Tucows Inc,TCX,Stocks,NASDAQ,Services
Oportun Financial Corporation,OPRT,Stocks,NASDAQ,Financial
Heramba Electric Plc,PITEF,Stocks,NASDAQ,Services
Backblaze Inc,BLZE,Stocks,NASDAQ,Services
Hooker Furnishings Corporation,HOFT,Stocks,NASDAQ,ConsumerGoods
Eagle Pharmaceuticals Inc,EGRX,Stocks,NASDAQ,ConsumerGoods
Investcorp India Acquisition Corp,IVCAF,Stocks,NASDAQ,Services
Astria Therapeutics Inc,ATXS,Stocks,NASDAQ,ConsumerGoods
KLX Energy Services Holdings Inc,KLXE,Stocks,NASDAQ,Utilities
908 Devices Inc,MASS,Stocks,NASDAQ,IndustrialGoods
CorMedix Inc,CRMD,Stocks,NASDAQ,ConsumerGoods
JAKKS Pacific Inc,JAKK,Stocks,NASDAQ,ConsumerGoods
Virginia National Bankshares Corporation,VABK,Stocks,NASDAQ,Financial
RGC Resources Inc,RGCO,Stocks,NASDAQ,Utilities
Richardson Electronics Ltd,RELL,Stocks,NASDAQ,Technology
Immuneering Corporation,IMRX,Stocks,NASDAQ,ConsumerGoods
IperionX Limited,IPX,Stocks,NASDAQ,BasicMaterials
RCM Technologies Inc,RCMT,Stocks,NASDAQ,ConsumerGoods
Stoke Therapeutics Inc,STOK,Stocks,NASDAQ,ConsumerGoods
Nuvectis Pharma Inc,NVCT,Stocks,NASDAQ,ConsumerGoods
Zevra Therapeutics Inc,ZVRA,Stocks,NASDAQ,ConsumerGoods
Star Holdings,STHO,Stocks,NASDAQ,Financial
Identiv Inc,INVE,Stocks,NASDAQ,IndustrialGoods
Verrica Pharmaceuticals Inc,VRCA,Stocks,NASDAQ,ConsumerGoods
Repare Therapeutics Inc,RPTX,Stocks,NASDAQ,ConsumerGoods
TELA Bio Inc,TELA,Stocks,NASDAQ,ConsumerGoods
Mamas Creations Inc,MAMA,Stocks,NASDAQ,ConsumerGoods
First Internet Bancorp,INBK,Stocks,NASDAQ,Financial
National Bankshares Inc,NKSH,Stocks,NASDAQ,Financial
Motorcar Parts of America Inc,MPAA,Stocks,NASDAQ,ConsumerGoods
OptimizeRx Corporation,OPRX,Stocks,NASDAQ,Services
ClearPoint Neuro Inc,CLPT,Stocks,NASDAQ,ConsumerGoods
Cambium Networks Corporation,CMBM,Stocks,NASDAQ,Services
Full House Resorts Inc,FLL,Stocks,NASDAQ,ConsumerGoods
PDS Biotechnology Corporation,PDSB,Stocks,NASDAQ,ConsumerGoods
Ultralife Corporation,ULBI,Stocks,NASDAQ,IndustrialGoods
The Joint Corp,JYNT,Stocks,NASDAQ,ConsumerGoods
Upland Software Inc,UPLD,Stocks,NASDAQ,Technology
RideNow Group Inc,RDNW,Stocks,NASDAQ,Services
Whitehawk Therapeutics Inc,WHWK,Stocks,NASDAQ,ConsumerGoods
Silicom Ltd,SILC,Stocks,NASDAQ,Services
Rain Enhancement Technologies Holdco Inc,RAIN,Stocks,NASDAQ,Services
Travelzoo,TZOO,Stocks,NASDAQ,Services
Helport AI Limited,HPAI,Stocks,NASDAQ,Services
Currenc Group Inc,CURR,Stocks,NASDAQ,Services
Rigetti Computing Inc,RGTI,Stocks,NASDAQ,Technology
Assertio Holdings Inc,ASRT,Stocks,NASDAQ,ConsumerGoods
Mmtec Inc,MTC,Stocks,NASDAQ,Financial
Golden Heaven Group Holdings,GDHG,Stocks,NASDAQ,ConsumerGoods
Eos Energy Enterprises Inc,EOSE,Stocks,NASDAQ,Utilities
Lilium Nv,LILMF,Stocks,NASDAQ,ConsumerGoods
Solid Power Inc,SLDP,Stocks,NASDAQ,ConsumerGoods
Esperion Therapeutics Inc,ESPR,Stocks,NASDAQ,ConsumerGoods
Heron Therapeutics Inc,HRTX,Stocks,NASDAQ,ConsumerGoods
Terawulf Inc,WULF,Stocks,NASDAQ,ConsumerGoods
Rackspace Technology Inc,RXT,Stocks,NASDAQ,Technology
Taysha Gene Therapies Inc,TSHA,Stocks,NASDAQ,ConsumerGoods
Biovie Inc,BIVI,Stocks,NASDAQ,ConsumerGoods
Erasca Inc,ERAS,Stocks,NASDAQ,ConsumerGoods
Microalgo Inc,MLGO,Stocks,NASDAQ,Technology
Mersana Therapeutics Inc,MRSN,Stocks,NASDAQ,ConsumerGoods
Xeris Biopharma Holdings Inc,XERS,Stocks,NASDAQ,ConsumerGoods
Mereo Biopha-Adr,MREO,Stocks,NASDAQ,ConsumerGoods
Soundhound Ai Inc-A,SOUN,Stocks,NASDAQ,Technology
Pmv Pharmaceuticals Inc,PMVP,Stocks,NASDAQ,ConsumerGoods
American Lithium Corp,AMLIF,Stocks,NASDAQ,BasicMaterials
Rekor Systems Inc,REKR,Stocks,NASDAQ,Technology
Diversified Heal,DHC,Stocks,NASDAQ,Financial
Nkarta Inc,NKTX,Stocks,NASDAQ,ConsumerGoods
Moneyhero Ltd-A,MNY,Stocks,NASDAQ,Services
Werewolf Therapeutics Inc,HOWL,Stocks,NASDAQ,ConsumerGoods
Aurora Innovation Inc,AUR,Stocks,NASDAQ,ConsumerGoods
Msp Recovery Inc,MSPR,Stocks,NASDAQ,Financial
Applied Therapeutics Inc,APLT,Stocks,NASDAQ,ConsumerGoods
Tempest Therapeutics Inc,TPST,Stocks,NASDAQ,ConsumerGoods
Bioxcel Therapeutics Inc,BTAI,Stocks,NASDAQ,ConsumerGoods
Bit Digital Inc,BTBT,Stocks,NASDAQ,Financial
Organogenesis Holdings Inc,ORGO,Stocks,NASDAQ,ConsumerGoods
Sutro Biopharma Inc,STRO,Stocks,NASDAQ,ConsumerGoods
Hive Digital Technologies Ltd,HIVE,Stocks,NASDAQ,ConsumerGoods
Bonk Inc,BNKK,Stocks,NASDAQ,ConsumerGoods
Reviva Pharmaceuticals Holdi,RVPH,Stocks,NASDAQ,ConsumerGoods
Sera Prognostics Inc-A,SERA,Stocks,NASDAQ,ConsumerGoods
E-Home Household Service,EJH,Stocks,NASDAQ,ConsumerGoods
Autolus Therapeu,AUTL,Stocks,NASDAQ,ConsumerGoods
Shattuck Labs In,STTK,Stocks,NASDAQ,ConsumerGoods
Iris Energy Ltd,IREN,Stocks,NASDAQ,ConsumerGoods
Syntec Optics Holdings Inc,OPTX,Stocks,NASDAQ,Technology
American Oncology Network In,AONC,Stocks,NASDAQ,ConsumerGoods
Intensity Therapeutics Inc,INTS,Stocks,NASDAQ,ConsumerGoods
Engene Holdings Inc,ENGN,Stocks,NASDAQ,ConsumerGoods
Cheche Group Inc,CCG,Stocks,NASDAQ,Financial
Matrix Service Co,MTRX,Stocks,NASDAQ,Utilities
Compass Digital Acquisition,CDAQF,Stocks,NASDAQ,Services
Classover Hold-B Equity,KIDZ,Stocks,NASDAQ,Services
Investcorp Europe Acquisi-A,IVCBF,Stocks,NASDAQ,Services
Direct Digital Holdings In-A,DRCT,Stocks,NASDAQ,Services
Apogee Therapeutics Inc,APGE,Stocks,NASDAQ,ConsumerGoods
Soleno Therapeutics Inc,SLNO,Stocks,NASDAQ,ConsumerGoods
Tmc The Metals Co Inc,TMC,Stocks,NASDAQ,BasicMaterials
Akebia Therapeutics Inc,AKBA,Stocks,NASDAQ,ConsumerGoods
Purple Innovation Inc,PRPL,Stocks,NASDAQ,ConsumerGoods
P3 Health Partners Inc,PIII,Stocks,NASDAQ,ConsumerGoods
Oncology Institute Inc/The,TOI,Stocks,NASDAQ,ConsumerGoods
Immunic Inc,IMUX,Stocks,NASDAQ,ConsumerGoods
C4 Therapeutics Inc,CCCC,Stocks,NASDAQ,ConsumerGoods
Cardiff Oncology Inc,CRDF,Stocks,NASDAQ,ConsumerGoods
Personalis Inc,PSNL,Stocks,NASDAQ,ConsumerGoods
Tectonic Therapeutic Inc,TECX,Stocks,NASDAQ,ConsumerGoods
Adicet Bio Inc,ACET,Stocks,NASDAQ,ConsumerGoods
Quantum-Si Inc,QSI,Stocks,NASDAQ,ConsumerGoods
Kopin Corp,KOPN,Stocks,NASDAQ,IndustrialGoods
Generation Bio Co,GBIO,Stocks,NASDAQ,ConsumerGoods
Bioatla Inc,BCAB,Stocks,NASDAQ,ConsumerGoods
Compass Therapeutics Inc,CMPX,Stocks,NASDAQ,ConsumerGoods
Seer Inc,SEER,Stocks,NASDAQ,ConsumerGoods
Scynexis Inc,SCYX,Stocks,NASDAQ,ConsumerGoods
D-Market Elektronik Hizmetler Ve Ticaret As,HEPS,Stocks,NASDAQ,Services
Rockwell Medical Inc,RMTI,Stocks,NASDAQ,ConsumerGoods
Lyell Immunopharma Inc,LYEL,Stocks,NASDAQ,ConsumerGoods
Tenaya Therapeutics Inc,TNYA,Stocks,NASDAQ,ConsumerGoods
Aquestive Therapeutics Inc,AQST,Stocks,NASDAQ,ConsumerGoods
Ammo Inc,POWW,Stocks,NASDAQ,IndustrialGoods
Summit Therapeutics Inc,SMMT,Stocks,NASDAQ,ConsumerGoods
Absci Corp,ABSI,Stocks,NASDAQ,ConsumerGoods
Veritone Inc,VERI,Stocks,NASDAQ,Technology
Ribbon Communications Inc,RBBN,Stocks,NASDAQ,Services
Standard Biotool,LAB,Stocks,NASDAQ,IndustrialGoods
Thredup Inc - Class A,TDUP,Stocks,NASDAQ,ConsumerGoods
Powerfleet Inc,AIOT,Stocks,NASDAQ,Services
Longeveron Inc-A,LGVN,Stocks,NASDAQ,ConsumerGoods
Honest Co Inc/The,HNST,Stocks,NASDAQ,ConsumerGoods
Omega Therapeutics Inc,OMGAQ,Stocks,NASDAQ,ConsumerGoods
Design Therapeutics Inc,DSGN,Stocks,NASDAQ,ConsumerGoods
Expensify Inc - A,EXFY,Stocks,NASDAQ,Technology
Omeros Corp,OMER,Stocks,NASDAQ,ConsumerGoods
Kodiak Sciences Inc,KOD,Stocks,NASDAQ,ConsumerGoods
Aeries Technology Inc,AERT,Stocks,NASDAQ,Technology
Playstudios Inc,MYPS,Stocks,NASDAQ,Technology
Gogoro Inc,GGR,Stocks,NASDAQ,ConsumerGoods
Carisma Therapeutics Inc,CARM,Stocks,NASDAQ,ConsumerGoods
Relmada Therapeutics Inc,RLMD,Stocks,NASDAQ,ConsumerGoods
Annexon Inc,ANNX,Stocks,NASDAQ,ConsumerGoods
Cypherpunk Technologies Inc,CYPH,Stocks,NASDAQ,ConsumerGoods
Marketwise Inc,MKTW,Stocks,NASDAQ,ConsumerGoods
Scienjoy Holding Corp-A,SJ,Stocks,NASDAQ,Technology
Opus Genetics Inc,IRD,Stocks,NASDAQ,ConsumerGoods
Sight Sciences Inc,SGHT,Stocks,NASDAQ,IndustrialGoods
Humacyte Inc,HUMA,Stocks,NASDAQ,ConsumerGoods
Roadzen Inc,RDZN,Stocks,NASDAQ,Financial
Delcath Systems Inc,DCTH,Stocks,NASDAQ,ConsumerGoods
Oxford Square Capital Corp,OXSQ,Stocks,NASDAQ,Financial
Gsi Technology Inc,GSIT,Stocks,NASDAQ,Technology
Cue Biopharma Inc,CUE,Stocks,NASDAQ,ConsumerGoods
Intuitive Machines Inc,LUNR,Stocks,NASDAQ,IndustrialGoods
Definium Therapeutics Inc,DFTX,Stocks,NASDAQ,ConsumerGoods
Strata Critical Medical Inc,SRTA,Stocks,NASDAQ,Services
Rimini Street Inc,RMNI,Stocks,NASDAQ,Technology
Black Diamond Therapeutics I,BDTX,Stocks,NASDAQ,ConsumerGoods
Inotiv Inc,NOTV,Stocks,NASDAQ,ConsumerGoods
Cadiz Inc,CDZI,Stocks,NASDAQ,ConsumerGoods
Advantage Solutions Inc,ADV,Stocks,NASDAQ,Services
Prelude Therapeutics Inc,PRLD,Stocks,NASDAQ,ConsumerGoods
Nkgen Biotech Inc,NKGN,Stocks,NASDAQ,ConsumerGoods
Capricor Therapeutics Inc,CAPR,Stocks,NASDAQ,ConsumerGoods
Lunai Bioworks Inc,LNAI,Stocks,NASDAQ,ConsumerGoods
Eton Pharmaceuticals Inc,ETON,Stocks,NASDAQ,ConsumerGoods
Resolute Holdings Management Inc,RHLD,Stocks,NASDAQ,Services
Sagimet Biosciences Inc-A,SGMT,Stocks,NASDAQ,ConsumerGoods
Lyra Therapeutics Inc,LYRA,Stocks,NASDAQ,ConsumerGoods
American Battery Technology,ABAT,Stocks,NASDAQ,BasicMaterials
Monte Rosa Therapeutics Inc,GLUE,Stocks,NASDAQ,ConsumerGoods
Altisource Portfolio Sol,ASPS,Stocks,NASDAQ,Financial
Century Casinos Inc,CNTY,Stocks,NASDAQ,ConsumerGoods
Luxurban Hotels Inc,LUXHQ,Stocks,NASDAQ,Financial
Syros Pharmaceuticals Inc,SYRS,Stocks,NASDAQ,ConsumerGoods
Telos Corporation,TLS,Stocks,NASDAQ,Technology
Immix Biopharma Inc,IMMX,Stocks,NASDAQ,ConsumerGoods
Abeona Therapeutics Inc,ABEO,Stocks,NASDAQ,ConsumerGoods
Bioventus Inc - A,BVS,Stocks,NASDAQ,ConsumerGoods
Solid Biosciences Inc,SLDB,Stocks,NASDAQ,ConsumerGoods
One Group Hospitality Inc/Th,STKS,Stocks,NASDAQ,ConsumerGoods
